lake,station,date,depth,species.code,species,density.cells.l,biomass.mg.m3,length.um,width.um,cell.volume.um3,group
Conestogo,clc,2017-08-17,7,P2101,Carteria spp.,158732,88.19,10.2,10.2,555.6,Chlorophyte
Conestogo,clc,2017-08-17,7,P2105,Chlamydomonas spp.,119049,17.95,8,6,150.8,Chlorophyte
Conestogo,clc,2017-08-17,7,P2112,Sphaerocystis schroeteri Chodat,277781,2.56,2.6,2.6,9.2,Chlorophyte
Conestogo,clc,2017-08-17,7,P2113,Pediastrum duplex Meyen,2000,5.3,0,0,2650,Chlorophyte
Conestogo,clc,2017-08-17,7,P2130,Scenedesmus quadricauda (Turp.) Brebisson,158732,7,7.9,4,44.1,Chlorophyte
Conestogo,clc,2017-08-17,7,P2145,Crucigenia quadrata Morr.,158732,1.78,4,4,11.2,Chlorophyte
Conestogo,clc,2017-08-17,7,P2174,Closterium sp.,1000,0.41,66,4,414.7,Chlorophyte
Conestogo,clc,2017-08-17,7,P2178,Cosmarium sp.,4000,7.43,22,22,1858.4,Chlorophyte
Conestogo,clc,2017-08-17,7,P2193,Staurodesmus paradoxum Meyen,1000,4.08,30,26,4084.1,Chlorophyte
Conestogo,clc,2017-08-17,7,P2204,Ankyra judai (G.M. Smith) Fott,39683,1.77,12.6,3,44.5,Chlorophyte
Conestogo,clc,2017-08-17,7,P2222,Treubaria sp.,39683,1.33,4,4,33.5,Chlorophyte
Conestogo,clc,2017-08-17,7,P2255,Selenastrum copricornutum Printz,119049,1.26,7,1.7,10.6,Chlorophyte
Conestogo,clc,2017-08-17,7,P3301,Euglena acus Ehrenberg,6000,27.02,86,10,4502.9,Euglenophyte
Conestogo,clc,2017-08-17,7,P3304,Phacus sp.,1000,13.27,99,16,13270.1,Euglenophyte
Conestogo,clc,2017-08-17,7,P4351,Small chrysophyceae,1984150,18.25,2.6,2.6,9.2,Chrysophyte
Conestogo,clc,2017-08-17,7,P4352,Large chrysophyceae,39683,7.13,7,7,179.6,Chrysophyte
Conestogo,clc,2017-08-17,7,P4355,Chrysochromulina parva Lackey,39683,2.6,5,5,65.4,Chrysophyte
Conestogo,clc,2017-08-17,7,P4357,Chrysococcus sp.,238098,10.62,4.4,4.4,44.6,Chrysophyte
Conestogo,clc,2017-08-17,7,P4362,Kephyrion sp.,39683,4.06,5.8,5.8,102.2,Chrysophyte
Conestogo,clc,2017-08-17,7,P4368,Mallomonas crassisquama (Asmund) Fott,4000,4.19,20,10,1047.2,Chrysophyte
Conestogo,clc,2017-08-17,7,P4398,Ochromonas globosa Skuja,2777810,346.67,6.2,6.2,124.8,Chrysophyte
Conestogo,clc,2017-08-17,7,P4418,Salpingoeca frequentissima (Zach.) Lemmermann,1349222,38.05,5.6,3.1,28.2,Chrysophyte
Conestogo,clc,2017-08-17,7,P5507,Cyclotella stelligera Cleve and Grunow,1000,1.37,9.55,19.1,1368.1,Diatom
Conestogo,clc,2017-08-17,7,P5508,Cyclotella pseudostelligera,198415,46.41,5.3,10.6,233.9,Diatom
Conestogo,clc,2017-08-17,7,P5515,Fragilaria crotonensis Kitton,5000,1.49,71,4,297.4,Diatom
Conestogo,clc,2017-08-17,7,P5524,Asterionella formosa Hassall,29000,2.43,80,2,83.8,Diatom
Conestogo,clc,2017-08-17,7,P5530,Stephanodiscus niagarae Ehrenberg,10000,177.73,22.45,44.9,17773.3,Diatom
Conestogo,clc,2017-08-17,7,P5540,Aulacoseira italica v subarctica (O. Muller) Simonsen,32000,537.07,401,7.3,16783.4,Diatom
Conestogo,clc,2017-08-17,7,P5551,Cyclotella michiganiana Skvortzow,79366,1.52,2.3,4.6,19.1,Diatom
Conestogo,clc,2017-08-17,7,P6554,Rhodomonas minuta Skuja,1031758,160.75,12.4,6,155.8,Cryptophyte
Conestogo,clc,2017-08-17,7,P6558,Cryptomonas erosa Ehrenberg,170000,297.76,25.6,14,1751.5,Cryptophyte
Conestogo,clc,2017-08-17,7,P6565,Cryptomonas rostratiformis Skuja,11000,30.47,31,16,2770.2,Cryptophyte
Conestogo,clc,2017-08-17,7,P6568,Katablepharis ovalis Skuja,1230173,76.39,9.1,4.3,62.1,Cryptophyte
Conestogo,clc,2017-08-17,7,P7632,Gymnodinium sp.,3000,34.48,28,28,11494,Dinoflagellate
Conestogo,clc,2017-08-17,7,P7639,Peridinium pusillum (Penard) Lemmermann,1000,3.88,19.5,19.5,3882.4,Dinoflagellate
Conestogo,clc,2017-08-17,7,P7644,Ceratium hirundenella (Muller) Schrank,2000,102.21,61,40,51103.2,Dinoflagellate
Conestogo,cle,2017-08-17,2,P1041,Aphanizomenon flos-aquae Ralfs and Born.,935000,2584.9,220,4,2764.6,Cyanophyte
Conestogo,cle,2017-08-17,2,P1075,Microcystis aeruginosa (Kutzing) Kutzing,2000,3.4,0,0,1700,Cyanophyte
Conestogo,cle,2017-08-17,2,P1076,Woronichinia compacta (Lemmermann) Komarek and Hindak,189000,585.9,0,0,3100,Cyanophyte
Conestogo,cle,2017-08-17,2,P1133,Anabaena flos-aquae (Lyngb.) Breb. & Bornet,1000,6.26,301,6.3,6255.3,Cyanophyte
Conestogo,cle,2017-08-17,2,P1204,Heterocycts (Anabaena flos-aquae),3000,0.41,6.4,6.4,137.3,Cyanophyte
Conestogo,cle,2017-08-17,2,P1205,Heterocycts (Aphanizomenon flos-aquae),76000,2.74,4.1,4.1,36.1,Cyanophyte
Conestogo,cle,2017-08-17,2,P1211,Aphanizomenon Akinetes,15000,2.64,21,4,175.9,Cyanophyte
Conestogo,cle,2017-08-17,2,P2101,Carteria spp.,198415,179.53,12,12,904.8,Chlorophyte
Conestogo,cle,2017-08-17,2,P2105,Chlamydomonas spp.,2261931,511.65,12,6,226.2,Chlorophyte
Conestogo,cle,2017-08-17,2,P2113,Pediastrum duplex Meyen,4000,10.9,0,0,2725,Chlorophyte
Conestogo,cle,2017-08-17,2,P2126,Chodatella sp.,396830,19.96,6,4,50.3,Chlorophyte
Conestogo,cle,2017-08-17,2,P2130,Scenedesmus quadricauda (Turp.) Brebisson,1190490,99.76,9.6,5,83.8,Chlorophyte
Conestogo,cle,2017-08-17,2,P2136,Dictyosphaerium pulchellum Wood,952392,107.72,6,6,113.1,Chlorophyte
Conestogo,cle,2017-08-17,2,P2143,Monoraphidium minutum (Nag.) Komarkova-Legnerova,158732,9.97,10,4,62.8,Chlorophyte
Conestogo,cle,2017-08-17,2,P2174,Closterium sp.,4000,2.41,96,4,603.2,Chlorophyte
Conestogo,cle,2017-08-17,2,P2178,Cosmarium sp.,3000,4.19,20,20,1396.3,Chlorophyte
Conestogo,cle,2017-08-17,2,P2193,Staurodesmus paradoxum Meyen,1000,2.22,24.6,21,2218,Chlorophyte
Conestogo,cle,2017-08-17,2,P2204,Ankyra judai (G.M. Smith) Fott,79366,2.06,15,2.1,26,Chlorophyte
Conestogo,cle,2017-08-17,2,P2235,Ankistrodesmus spiralis Lemmermann,555562,29.83,31,2.1,53.7,Chlorophyte
Conestogo,cle,2017-08-17,2,P3301,Euglena acus Ehrenberg,3000,15.86,101,10,5288.3,Euglenophyte
Conestogo,cle,2017-08-17,2,P4351,Small chrysophyceae,3214323,29.57,2.6,2.6,9.2,Chrysophyte
Conestogo,cle,2017-08-17,2,P4352,Large chrysophyceae,119049,21.38,7,7,179.6,Chrysophyte
Conestogo,cle,2017-08-17,2,P4357,Chrysococcus sp.,1230173,75.78,4.9,4.9,61.6,Chrysophyte
Conestogo,cle,2017-08-17,2,P4367,"Mallomonas duerrschmidtiae Siver, Hamer and Kling",65000,38.34,17.6,8,589.8,Chrysophyte
Conestogo,cle,2017-08-17,2,P4398,Ochromonas globosa Skuja,4127032,679.31,6.8,6.8,164.6,Chrysophyte
Conestogo,cle,2017-08-17,2,P4415,Bicoeca lacustris Clark,357147,5.57,3.1,3.1,15.6,Chrysophyte
Conestogo,cle,2017-08-17,2,P4418,Salpingoeca frequentissima (Zach.) Lemmermann,158732,4.19,5.6,3,26.4,Chrysophyte
Conestogo,cle,2017-08-17,2,P5508,Cyclotella pseudostelligera,3571470,722.51,5.05,10.1,202.3,Diatom
Conestogo,cle,2017-08-17,2,P5515,Fragilaria crotonensis Kitton,4000,1.17,70,4,293.2,Diatom
Conestogo,cle,2017-08-17,2,P5530,Stephanodiscus niagarae Ehrenberg,1000,13.53,20.5,41,13532.6,Diatom
Conestogo,cle,2017-08-17,2,P5540,Aulacoseira italica v subarctica (O. Muller) Simonsen,10000,124.19,241,8.1,12418.7,Diatom
Conestogo,cle,2017-08-17,2,P5551,Cyclotella michiganiana Skvortzow,198415,4.86,2.5,5,24.5,Diatom
Conestogo,cle,2017-08-17,2,P6554,Rhodomonas minuta Skuja,2817493,292.46,11,5.2,103.8,Cryptophyte
Conestogo,cle,2017-08-17,2,P6558,Cryptomonas erosa Ehrenberg,92000,160.5,25.5,14,1744.6,Cryptophyte
Conestogo,cle,2017-08-17,2,P6568,Katablepharis ovalis Skuja,5436571,345.77,9.1,4.4,63.6,Cryptophyte
Conestogo,cle,2017-08-17,2,P7632,Gymnodinium sp.,6000,71.96,28.4,28.4,11993.7,Dinoflagellate
Conestogo,cle,2017-08-17,2,P7644,Ceratium hirundenella (Muller) Schrank,45000,2375.05,63,40,52778.8,Dinoflagellate
Conestogo,clw,2017-08-17,2,P1041,Aphanizomenon flos-aquae Ralfs and Born.,540000,2171.45,320,4,4021.2,Cyanophyte
Conestogo,clw,2017-08-17,2,P1076,Woronichinia compacta (Lemmermann) Komarek and Hindak,47000,193.88,0,0,4125,Cyanophyte
Conestogo,clw,2017-08-17,2,P1077,Pseudanabaena sp.,79366,7.98,32,2,100.5,Cyanophyte
Conestogo,clw,2017-08-17,2,P1132,Anabaena crassa (Lemm.) Kom-Legn. & Crongerg,1000,5.03,96,10,5026.5,Cyanophyte
Conestogo,clw,2017-08-17,2,P1205,Heterocycts (Aphanizomenon flos-aquae),81000,4.71,6,4.3,58.1,Cyanophyte
Conestogo,clw,2017-08-17,2,P1211,Aphanizomenon Akinetes,2000,0.35,18,4.3,174.3,Cyanophyte
Conestogo,clw,2017-08-17,2,P2105,Chlamydomonas spp.,1071441,62.79,7,4,58.6,Chlorophyte
Conestogo,clw,2017-08-17,2,P2121,Oocystis lacustris Chodat,238098,6.74,6,3,28.3,Chlorophyte
Conestogo,clw,2017-08-17,2,P2126,Chodatella sp.,39683,2,6,4,50.3,Chlorophyte
Conestogo,clw,2017-08-17,2,P2136,Dictyosphaerium pulchellum Wood,4563545,516.14,6,6,113.1,Chlorophyte
Conestogo,clw,2017-08-17,2,P2141,Monoraphidium contortum (Thur.) Komarkova-Legnerova,436513,8.12,21,1.5,18.6,Chlorophyte
Conestogo,clw,2017-08-17,2,P2178,Cosmarium sp.,2000,2.79,20,20,1396.3,Chlorophyte
Conestogo,clw,2017-08-17,2,P2222,Treubaria sp.,39683,0.56,3,3,14.1,Chlorophyte
Conestogo,clw,2017-08-17,2,P4351,Small chrysophyceae,753977,10.63,3,3,14.1,Chrysophyte
Conestogo,clw,2017-08-17,2,P4352,Large chrysophyceae,39683,7.13,7,7,179.6,Chrysophyte
Conestogo,clw,2017-08-17,2,P4355,Chrysochromulina parva Lackey,5317522,347.77,5,5,65.4,Chrysophyte
Conestogo,clw,2017-08-17,2,P4357,Chrysococcus sp.,238098,15.57,5,5,65.4,Chrysophyte
Conestogo,clw,2017-08-17,2,P4418,Salpingoeca frequentissima (Zach.) Lemmermann,1547637,46.74,6,3.1,30.2,Chrysophyte
Conestogo,clw,2017-08-17,2,P5509,Cyclotella ocellata Pant.,396830,49.56,4.3,8.6,124.9,Diatom
Conestogo,clw,2017-08-17,2,P5515,Fragilaria crotonensis Kitton,11000,3.27,71,4,297.4,Diatom
Conestogo,clw,2017-08-17,2,P5523,Synedra ulna (Nitzsch) Ehrenberg,2000,4.52,240,6,2261.9,Diatom
Conestogo,clw,2017-08-17,2,P5524,Asterionella formosa Hassall,15000,1.41,90,2,94.2,Diatom
Conestogo,clw,2017-08-17,2,P5540,Aulacoseira italica v subarctica (O. Muller) Simonsen,7000,121.88,416,7.3,17411.2,Diatom
Conestogo,clw,2017-08-17,2,P5551,Cyclotella michiganiana Skvortzow,595245,14.58,2.5,5,24.5,Diatom
Conestogo,clw,2017-08-17,2,P6554,Rhodomonas minuta Skuja,16627177,2402.63,11.5,6,144.5,Cryptophyte
Conestogo,clw,2017-08-17,2,P6558,Cryptomonas erosa Ehrenberg,339000,605.35,26.1,14,1785.7,Cryptophyte
Conestogo,clw,2017-08-17,2,P6565,Cryptomonas rostratiformis Skuja,9000,20.32,33,14,2257.8,Cryptophyte
Conestogo,clw,2017-08-17,2,P6568,Katablepharis ovalis Skuja,4047666,180.93,8,4,44.7,Cryptophyte
Conestogo,clw,2017-08-17,2,P7632,Gymnodinium sp.,4000,36.81,26,26,9202.8,Dinoflagellate
Conestogo,clw,2017-08-17,2,P7639,Peridinium pusillum (Penard) Lemmermann,16000,53.91,18.6,18.6,3369.3,Dinoflagellate
Conestogo,clw,2017-08-17,2,P7644,Ceratium hirundinella (Muller) Schrank,10000,502.66,60,40,50265.5,Dinoflagellate
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
